t,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B,C_A,C_B
7.6e+06,0.252777,0.252222,0.252678,0.252319,0.252536,0.252463,0.252465,0.252534,0.253152,0.251847,0.252971,0.252028,0.252401,0.252597,0.25287,0.252127,0.252632,0.252364,0.252939,0.252059,0.252053,0.252945,0.252446,0.252553,0.251986,0.253013,0.252365,0.252634,0.252489,0.25251,0.252771,0.252226,0.252609,0.25239,0.252353,0.252646,0.252669,0.252328,0.251607,0.25339,0.252187,0.252812,0.252672,0.252326,0.252354,0.252642,0.252684,0.252315,0.252314,0.252683,0.252074,0.252925,0.252074,0.252923,0.252527,0.25247,0.252026,0.252973,0.252684,0.252311,0.252628,0.252367,0.252575,0.252424,0.252913,0.252086,0.252716,0.252283,0.252596,0.252398,0.252992,0.252006,0.252843,0.252156,0.252762,0.252236,0.252725,0.252274,0.252797,0.252201,0.253034,0.251965,0.252586,0.25241,0.252245,0.252753,0.252163,0.252836,0.252799,0.2522,0.251971,0.253027,0.252275,0.252724,0.25227,0.252728,0.252375,0.252624,0.25218,0.252819,0.252332,0.252667,0.252407,0.252591,0.252367,0.252629,0.252036,0.252961,0.252348,0.252648,0.252453,0.252545,0.252442,0.252556,0.252341,0.252658,0.252401,0.252597,0.252227,0.252772,0.252195,0.252804,0.252285,0.252713,0.252482,0.252512,0.252497,0.252501,0.252768,0.252231,0.252302,0.252696,0.253147,0.251851,0.252889,0.252107,0.252492,0.252507,0.252806,0.252193,0.25262,0.252379,0.252128,0.252871,0.252793,0.252206,0.253011,0.251988,0.252632,0.252367,0.252775,0.252224,0.252374,0.252625,0.252454,0.252543,0.2525,0.252499,0.252834,0.252165,0.252151,0.252847,0.252225,0.252774,0.252336,0.25266,0.252514,0.252484,0.252999,0.251998,0.252017,0.252982,0.252917,0.252082,0.252306,0.252693,0.252592,0.252407,0.252457,0.252541,0.252579,0.25242,0.251784,0.253211,0.252845,0.252151,0.252273,0.252726,0.252176,0.252821,0.252199,0.252798,0.25261,0.252387,0.252564,0.252435,0.252791,0.252205,0.252388,0.252608
7.7e+06,0.252851,0.252147,0.252782,0.252217,0.252675,0.252324,0.252522,0.252477,0.253115,0.251882,0.253008,0.25199,0.252466,0.252533,0.252852,0.252147,0.252466,0.252532,0.252917,0.252081,0.252197,0.252802,0.252463,0.252536,0.2519,0.253099,0.252261,0.252737,0.252284,0.252714,0.253072,0.251927,0.252596,0.2524,0.252523,0.252476,0.252835,0.252164,0.251404,0.253595,0.252108,0.252887,0.252523,0.252476,0.252232,0.252767,0.252524,0.252473,0.252249,0.252749,0.251975,0.25302,0.252477,0.252522,0.252467,0.252532,0.252056,0.252943,0.252794,0.252204,0.252629,0.25237,0.252583,0.252413,0.253077,0.251919,0.252466,0.252532,0.252713,0.252286,0.252661,0.252338,0.252623,0.252376,0.252395,0.252604,0.252586,0.25241,0.252844,0.252154,0.252779,0.252218,0.252587,0.252412,0.252218,0.252781,0.252273,0.252726,0.252716,0.252281,0.252153,0.252846,0.252225,0.252774,0.252512,0.252486,0.252257,0.252741,0.25233,0.252669,0.252271,0.252725,0.252407,0.252591,0.25245,0.252549,0.252326,0.252673,0.252267,0.25273,0.252283,0.252713,0.252663,0.252336,0.252452,0.252547,0.252715,0.252284,0.252293,0.252705,0.252267,0.25273,0.252628,0.252371,0.252589,0.252409,0.252256,0.252743,0.252696,0.252301,0.252284,0.252713,0.252795,0.252204,0.252697,0.252302,0.252591,0.252408,0.25284,0.252156,0.252599,0.252399,0.252137,0.252862,0.252751,0.252248,0.252739,0.25226,0.252579,0.25242,0.252372,0.252627,0.252538,0.252461,0.252658,0.252338,0.252371,0.252628,0.252866,0.252132,0.252361,0.252638,0.252262,0.252734,0.25257,0.252429,0.252231,0.252768,0.252959,0.25204,0.252084,0.252913,0.25276,0.252239,0.252376,0.252622,0.252611,0.252388,0.252355,0.252642,0.252574,0.252425,0.251681,0.253317,0.252801,0.252197,0.252395,0.252604,0.252155,0.252837,0.252223,0.252775,0.252634,0.252365,0.252541,0.252458,0.252619,0.25238,0.252722,0.252277
7.8e+06,0.252667,0.252331,0.252891,0.252107,0.252453,0.252546,0.252379,0.25262,0.252917,0.252082,0.25287,0.252128,0.252226,0.252773,0.252852,0.252147,0.252537,0.252462,0.25293,0.252069,0.251994,0.253005,0.252655,0.252342,0.251824,0.253175,0.251989,0.253009,0.252495,0.252504,0.253225,0.251774,0.252471,0.252528,0.252416,0.252583,0.252626,0.252371,0.251512,0.253487,0.252057,0.252942,0.252712,0.252286,0.25192,0.253079,0.25227,0.252729,0.252204,0.252794,0.251971,0.253026,0.252427,0.252571,0.252334,0.252665,0.252079,0.25292,0.252834,0.252165,0.252628,0.252371,0.25242,0.252578,0.252913,0.252086,0.252309,0.25269,0.252543,0.252456,0.252422,0.252577,0.252567,0.25243,0.252398,0.252601,0.252689,0.252309,0.252409,0.252589,0.252735,0.252262,0.252726,0.252272,0.252332,0.252666,0.252279,0.252719,0.252588,0.252411,0.252305,0.252694,0.252706,0.252292,0.252548,0.252451,0.252141,0.252858,0.252287,0.252712,0.252244,0.252754,0.252419,0.25258,0.252266,0.252733,0.252576,0.252423,0.252307,0.252692,0.252139,0.25286,0.252806,0.252193,0.25229,0.252706,0.252824,0.252175,0.25226,0.252738,0.251961,0.253038,0.252551,0.252447,0.25238,0.252617,0.252227,0.252772,0.25268,0.252318,0.252638,0.252361,0.252679,0.25232,0.252604,0.252395,0.252631,0.252368,0.252962,0.252037,0.252418,0.25258,0.252218,0.25278,0.252758,0.252239,0.252839,0.252159,0.252518,0.25248,0.252121,0.252877,0.252534,0.252465,0.252661,0.252338,0.252426,0.252572,0.25303,0.251969,0.252474,0.252525,0.252402,0.252597,0.252302,0.252697,0.252237,0.252762,0.253166,0.251832,0.252241,0.252758,0.252236,0.252762,0.252279,0.25272,0.252564,0.252435,0.252131,0.252868,0.252561,0.252435,0.251741,0.253258,0.252696,0.252303,0.252314,0.252684,0.252413,0.252586,0.252256,0.252742,0.252857,0.252142,0.252643,0.252356,0.252783,0.252216,0.252413,0.252585
7.9e+06,0.252746,0.252253,0.252816,0.252183,0.252656,0.252342,0.252211,0.252788,0.252568,0.252431,0.252653,0.252346,0.252401,0.252597,0.252852,0.252147,0.252352,0.252647,0.252592,0.252407,0.252372,0.252625,0.252758,0.252241,0.251772,0.253227,0.252136,0.252862,0.252549,0.25245,0.252606,0.252393,0.252499,0.2525,0.2525,0.252499,0.252819,0.252179,0.2518,0.253199,0.252157,0.25284,0.252634,0.252365,0.251926,0.253072,0.251932,0.253065,0.252298,0.252701,0.252064,0.252935,0.25276,0.252239,0.252538,0.252461,0.252225,0.252774,0.25279,0.252208,0.252251,0.252748,0.252498,0.252499,0.252874,0.252123,0.252273,0.252726,0.252711,0.252288,0.252311,0.252688,0.252565,0.252434,0.252803,0.252195,0.252013,0.252984,0.252576,0.252423,0.252426,0.252572,0.25251,0.252489,0.252235,0.252764,0.252077,0.252921,0.252447,0.252551,0.251979,0.253019,0.252484,0.252515,0.252465,0.252533,0.252265,0.252734,0.252451,0.252548,0.252354,0.252643,0.252636,0.252363,0.252396,0.252603,0.252762,0.252237,0.252326,0.252672,0.252041,0.252955,0.252888,0.25211,0.252277,0.252722,0.252809,0.252186,0.252248,0.252751,0.252138,0.252861,0.252617,0.252381,0.252564,0.252434,0.252425,0.252574,0.252496,0.252503,0.252769,0.252227,0.252673,0.252326,0.252896,0.252103,0.252021,0.252978,0.252883,0.252115,0.252564,0.252435,0.252305,0.252694,0.25272,0.252278,0.252766,0.252233,0.252736,0.252263,0.252155,0.252844,0.252587,0.252411,0.252654,0.252343,0.252533,0.252466,0.252934,0.252063,0.252199,0.2528,0.252799,0.252199,0.252686,0.252313,0.252476,0.252523,0.25305,0.251949,0.252172,0.252827,0.252207,0.252792,0.252263,0.252736,0.252558,0.252441,0.252071,0.252928,0.252577,0.252422,0.251845,0.253154,0.252812,0.252187,0.252,0.252999,0.25239,0.252609,0.252113,0.252886,0.252866,0.252132,0.252571,0.252423,0.252698,0.2523,0.252491,0.252505
8e+06,0.252736,0.252261,0.252932,0.252067,0.252627,0.252371,0.252242,0.252757,0.252753,0.252246,0.2524,0.252598,0.25234,0.252658,0.252835,0.252164,0.25249,0.252509,0.252572,0.252427,0.252239,0.25276,0.252306,0.252692,0.252181,0.252812,0.252242,0.252757,0.252627,0.252372,0.25253,0.252468,0.252652,0.252345,0.252581,0.252418,0.25264,0.252359,0.251933,0.253065,0.252583,0.252415,0.252537,0.252462,0.251718,0.253281,0.251831,0.253166,0.252676,0.252323,0.252048,0.25295,0.252881,0.252118,0.252478,0.252521,0.252447,0.252549,0.252401,0.252598,0.252186,0.252813,0.252418,0.252581,0.252599,0.2524,0.252273,0.252725,0.25282,0.252179,0.252184,0.252814,0.252441,0.252556,0.252986,0.252013,0.252243,0.252754,0.252723,0.252275,0.25225,0.252749,0.252456,0.252542,0.252499,0.2525,0.252183,0.252815,0.252224,0.252775,0.251847,0.253152,0.252505,0.252494,0.252246,0.252753,0.252233,0.252766,0.252472,0.252526,0.252371,0.252628,0.25283,0.252167,0.252268,0.25273,0.252876,0.252123,0.252093,0.252906,0.25209,0.252909,0.252845,0.252154,0.252253,0.252739,0.252784,0.252214,0.252441,0.252558,0.252094,0.252905,0.252627,0.252371,0.252423,0.252574,0.252502,0.252497,0.252503,0.252496,0.252707,0.252292,0.252601,0.252397,0.252848,0.252151,0.252171,0.252828,0.253213,0.251786,0.252344,0.252652,0.252348,0.252651,0.252524,0.252474,0.252703,0.252296,0.252834,0.252165,0.252048,0.252951,0.252506,0.252493,0.252809,0.25219,0.252918,0.252081,0.253063,0.251936,0.25215,0.252849,0.252735,0.252263,0.252906,0.252093,0.252432,0.25256,0.252697,0.252302,0.251905,0.253092,0.252125,0.252874,0.25245,0.252549,0.252577,0.252421,0.251633,0.253365,0.252977,0.252022,0.252065,0.252933,0.252884,0.252115,0.252039,0.252959,0.252384,0.252615,0.252431,0.252568,0.252789,0.252209,0.25266,0.252338,0.252764,0.252234,0.25269,0.252309
8.1e+06,0.252928,0.252067,0.25296,0.252039,0.25242,0.252579,0.252093,0.252906,0.252625,0.252373,0.252504,0.252494,0.252504,0.252494,0.253033,0.251965,0.252765,0.252231,0.252556,0.252443,0.252114,0.252883,0.252654,0.252342,0.25252,0.252479,0.252251,0.252747,0.252528,0.252469,0.252471,0.252527,0.252661,0.252337,0.252481,0.252518,0.252476,0.252523,0.252046,0.252953,0.252923,0.252076,0.252839,0.25216,0.251731,0.253268,0.252063,0.252935,0.252798,0.252201,0.252252,0.252747,0.252695,0.252301,0.252414,0.252584,0.252373,0.252624,0.252409,0.25259,0.252462,0.252537,0.252372,0.252627,0.252335,0.252663,0.252287,0.252712,0.252698,0.252301,0.252204,0.252793,0.252444,0.252555,0.253197,0.251802,0.252421,0.252578,0.252572,0.252426,0.252168,0.252831,0.252407,0.252592,0.252525,0.252471,0.25218,0.252819,0.252085,0.252914,0.252266,0.252732,0.252546,0.252453,0.251984,0.253013,0.252132,0.252866,0.252598,0.2524,0.252294,0.252705,0.252953,0.252046,0.252041,0.252958,0.252678,0.25232,0.25223,0.252769,0.251908,0.253087,0.252972,0.252027,0.252319,0.25268,0.252946,0.252052,0.252531,0.252468,0.252199,0.252799,0.252479,0.252514,0.252456,0.252543,0.252456,0.252543,0.25252,0.252479,0.252584,0.252414,0.252334,0.252663,0.252753,0.252245,0.252044,0.252953,0.252966,0.252032,0.252242,0.252756,0.252488,0.252511,0.252715,0.252284,0.252733,0.252266,0.252658,0.252339,0.252108,0.252889,0.252365,0.252634,0.252874,0.252125,0.253061,0.251938,0.25317,0.251828,0.25238,0.252616,0.252489,0.25251,0.252739,0.25226,0.25242,0.252579,0.252981,0.252018,0.252218,0.252781,0.252272,0.252724,0.252701,0.252297,0.252504,0.252495,0.251753,0.253243,0.253038,0.251961,0.252285,0.252713,0.252615,0.252382,0.251927,0.253071,0.252497,0.252502,0.252414,0.252585,0.252623,0.252376,0.252465,0.252533,0.252863,0.252134,0.252668,0.252331
8.2e+06,0.25278,0.252219,0.253059,0.25194,0.252376,0.252622,0.252168,0.25283,0.25251,0.252489,0.252504,0.252492,0.25239,0.252609,0.253,0.251998,0.252884,0.252114,0.252322,0.252677,0.252001,0.252998,0.252655,0.252344,0.252631,0.252367,0.252267,0.25273,0.252719,0.252279,0.252645,0.252354,0.252702,0.252297,0.252364,0.252634,0.252555,0.252443,0.252052,0.252947,0.252447,0.252552,0.252596,0.252403,0.251963,0.253036,0.252161,0.252837,0.253233,0.251764,0.252178,0.252821,0.252802,0.252197,0.251965,0.253034,0.25235,0.252649,0.252302,0.252694,0.25219,0.252809,0.252542,0.252456,0.252122,0.252876,0.252191,0.252808,0.252809,0.25219,0.252083,0.252916,0.252616,0.252383,0.252814,0.252184,0.252231,0.252768,0.252484,0.252515,0.252137,0.252862,0.252227,0.252772,0.252096,0.252903,0.252524,0.252475,0.252002,0.252997,0.252276,0.252721,0.25264,0.252359,0.252082,0.252917,0.25203,0.252969,0.25255,0.252449,0.252749,0.25225,0.252724,0.252274,0.252453,0.252545,0.252624,0.252373,0.252434,0.252565,0.252528,0.252471,0.25314,0.251859,0.252218,0.252781,0.252849,0.25215,0.2525,0.252498,0.252354,0.252645,0.252153,0.252843,0.252315,0.252683,0.252434,0.252565,0.252652,0.252347,0.252274,0.252723,0.252485,0.252513,0.252748,0.25225,0.252358,0.25264,0.25294,0.252059,0.252215,0.252783,0.252608,0.25239,0.252467,0.252532,0.252582,0.252417,0.252346,0.252652,0.252124,0.252875,0.25252,0.252479,0.252847,0.252152,0.252971,0.252028,0.252993,0.252004,0.252266,0.252732,0.252424,0.252574,0.25246,0.252538,0.252524,0.252474,0.252804,0.252195,0.252199,0.2528,0.252119,0.25288,0.25272,0.252279,0.252573,0.252426,0.251906,0.253093,0.25283,0.252169,0.252189,0.25281,0.252599,0.2524,0.252177,0.252822,0.252432,0.252567,0.252728,0.25227,0.252629,0.252367,0.252681,0.252318,0.252827,0.252171,0.25276,0.252239
8.3e+06,0.252717,0.25228,0.252645,0.252352,0.252395,0.252603,0.252246,0.252753,0.252692,0.252307,0.252247,0.25275,0.252256,0.252743,0.252673,0.252323,0.252739,0.252258,0.252571,0.252428,0.252128,0.252871,0.252827,0.252171,0.252558,0.252441,0.252183,0.252816,0.252661,0.252338,0.252513,0.252486,0.252626,0.252373,0.252578,0.252421,0.252826,0.252173,0.252119,0.25288,0.252487,0.252512,0.252387,0.252612,0.251937,0.253062,0.252282,0.252716,0.253178,0.251821,0.252415,0.252584,0.252814,0.252185,0.252199,0.252799,0.252374,0.252625,0.252011,0.252988,0.252231,0.252768,0.252398,0.252601,0.252127,0.252871,0.252119,0.25288,0.253033,0.251965,0.252052,0.252947,0.252421,0.252577,0.252888,0.252111,0.252251,0.252747,0.252476,0.252521,0.252565,0.252433,0.252707,0.252292,0.252189,0.25281,0.252464,0.252535,0.252153,0.252846,0.252298,0.2527,0.252749,0.25225,0.252128,0.252871,0.252201,0.252798,0.252769,0.25223,0.25237,0.252629,0.252682,0.252313,0.25242,0.252577,0.252481,0.252517,0.252412,0.252587,0.252277,0.252721,0.252806,0.252192,0.252016,0.252983,0.252572,0.252423,0.252317,0.25268,0.252342,0.252656,0.252314,0.252685,0.2526,0.252398,0.252543,0.252453,0.252478,0.252517,0.252453,0.252546,0.252535,0.252462,0.252714,0.252284,0.252496,0.252503,0.25268,0.252319,0.25229,0.252707,0.252891,0.252104,0.252235,0.252763,0.252567,0.252432,0.252572,0.252427,0.252238,0.252761,0.252282,0.252713,0.252568,0.25243,0.252534,0.252465,0.25313,0.251867,0.252183,0.252815,0.252293,0.252706,0.25228,0.252718,0.252338,0.25266,0.252602,0.252394,0.252035,0.252964,0.252255,0.252744,0.252897,0.252102,0.252286,0.252713,0.252049,0.252948,0.252828,0.252171,0.252088,0.252911,0.252923,0.252074,0.252281,0.252713,0.252239,0.25276,0.252646,0.252352,0.25248,0.252518,0.252638,0.25236,0.252881,0.252118,0.252658,0.252341
8.4e+06,0.252736,0.252262,0.252417,0.252582,0.252422,0.252576,0.252293,0.252706,0.252413,0.252584,0.252364,0.252635,0.252437,0.252561,0.252868,0.252131,0.252627,0.252372,0.252423,0.252576,0.252283,0.252716,0.253086,0.251909,0.252743,0.252255,0.252007,0.25299,0.25255,0.252449,0.252468,0.25253,0.252765,0.252233,0.252764,0.252235,0.252798,0.252198,0.252064,0.252935,0.252499,0.2525,0.252635,0.252364,0.252252,0.252747,0.252194,0.252805,0.253026,0.251973,0.25247,0.252529,0.252798,0.2522,0.252306,0.252692,0.251856,0.253143,0.251977,0.253022,0.252048,0.252947,0.252453,0.252546,0.251917,0.253082,0.251893,0.253106,0.252987,0.252012,0.252336,0.252663,0.252139,0.25286,0.25286,0.252139,0.252415,0.252584,0.25245,0.252548,0.252372,0.252626,0.252677,0.252322,0.252282,0.252717,0.252414,0.252581,0.25234,0.252658,0.252036,0.252963,0.252576,0.252423,0.252313,0.252686,0.252825,0.252172,0.252755,0.252244,0.252249,0.25275,0.252481,0.252518,0.25259,0.252409,0.252495,0.252504,0.252681,0.252316,0.252219,0.25278,0.253033,0.251965,0.252261,0.252738,0.252643,0.252356,0.252678,0.25232,0.252373,0.252626,0.252264,0.252732,0.252684,0.252315,0.252288,0.252711,0.252837,0.252161,0.252597,0.252402,0.252476,0.252523,0.252829,0.252169,0.252605,0.252394,0.252515,0.252484,0.252233,0.252764,0.252674,0.252325,0.25215,0.252849,0.252405,0.252594,0.252681,0.252318,0.252316,0.252681,0.252462,0.252537,0.252506,0.252493,0.252495,0.252504,0.253065,0.251932,0.252451,0.252548,0.252269,0.25273,0.252135,0.252864,0.25223,0.252766,0.252546,0.252453,0.252109,0.252888,0.252225,0.252772,0.252924,0.252075,0.252392,0.252605,0.252098,0.2529,0.25295,0.252049,0.25185,0.253148,0.253192,0.251804,0.252401,0.252598,0.252284,0.252715,0.252681,0.252317,0.252754,0.252245,0.252788,0.252211,0.252667,0.252332,0.252754,0.252245
8.5e+06,0.252381,0.252617,0.252512,0.252487,0.252438,0.25256,0.252352,0.252647,0.252767,0.25223,0.252302,0.252695,0.252288,0.25271,0.252751,0.252248,0.252633,0.252366,0.252681,0.252318,0.252228,0.252771,0.252968,0.252027,0.252921,0.252078,0.252075,0.252924,0.252527,0.252471,0.252655,0.252343,0.252831,0.252167,0.252735,0.252264,0.252806,0.252191,0.252117,0.252882,0.252339,0.25266,0.252731,0.252268,0.252199,0.2528,0.25213,0.252869,0.252954,0.252041,0.252282,0.252717,0.252499,0.252499,0.252318,0.252681,0.251997,0.253002,0.251838,0.253161,0.252414,0.252585,0.252525,0.252474,0.252126,0.252871,0.252078,0.252921,0.252872,0.252126,0.252396,0.252603,0.25226,0.252738,0.252713,0.252286,0.252546,0.252453,0.252427,0.252572,0.252219,0.252778,0.252802,0.252197,0.252262,0.252737,0.252533,0.252465,0.252215,0.252784,0.251922,0.253077,0.252553,0.252446,0.25236,0.252638,0.252674,0.252325,0.25249,0.252509,0.252204,0.252791,0.252841,0.252157,0.252807,0.252191,0.252316,0.252683,0.252868,0.252131,0.252366,0.252633,0.252998,0.252001,0.252234,0.252765,0.252687,0.252312,0.252528,0.252471,0.252344,0.252655,0.252335,0.252664,0.2527,0.252299,0.252371,0.252624,0.252452,0.252547,0.252546,0.252453,0.252046,0.252953,0.25313,0.251869,0.252579,0.25242,0.252407,0.252592,0.252638,0.252361,0.252444,0.252555,0.2525,0.252499,0.25268,0.252317,0.252945,0.252054,0.252661,0.252338,0.252098,0.252901,0.252469,0.252526,0.252304,0.252694,0.253195,0.251804,0.252461,0.252538,0.252282,0.252715,0.252455,0.252544,0.252313,0.252685,0.25238,0.252619,0.252015,0.252982,0.252246,0.252753,0.25317,0.251828,0.252698,0.252301,0.252137,0.252862,0.252947,0.252052,0.252006,0.252992,0.253151,0.251847,0.252487,0.252511,0.252263,0.252736,0.252543,0.252456,0.253023,0.251974,0.252774,0.252225,0.252489,0.25251,0.252931,0.252068
8.6e+06,0.25279,0.252209,0.252493,0.252506,0.252513,0.252486,0.252192,0.252806,0.252358,0.252641,0.252441,0.252556,0.252325,0.252674,0.252693,0.252306,0.25263,0.252368,0.252724,0.252275,0.252447,0.252552,0.252981,0.252017,0.252746,0.252253,0.25235,0.252649,0.252565,0.252434,0.252528,0.252471,0.252625,0.252374,0.252845,0.252154,0.252522,0.252475,0.252217,0.252781,0.252392,0.252606,0.252958,0.25204,0.252569,0.25243,0.252162,0.252837,0.252894,0.252105,0.252294,0.252705,0.252402,0.252597,0.252332,0.252667,0.251896,0.253102,0.251811,0.253188,0.252467,0.252531,0.252629,0.252369,0.25214,0.252858,0.25232,0.252677,0.253088,0.251911,0.25211,0.252887,0.252485,0.252514,0.252566,0.252432,0.252777,0.252222,0.252356,0.252643,0.252108,0.252891,0.252591,0.252408,0.252469,0.25253,0.252673,0.252326,0.252203,0.252795,0.252216,0.252783,0.252577,0.252422,0.252385,0.252614,0.252431,0.252567,0.252596,0.252403,0.252064,0.252935,0.252865,0.252134,0.252835,0.252163,0.252461,0.252538,0.252682,0.252315,0.252341,0.252657,0.252984,0.252013,0.252183,0.252816,0.252935,0.252064,0.252586,0.252413,0.252648,0.252351,0.252096,0.252903,0.252563,0.252436,0.251978,0.253021,0.252385,0.252614,0.252491,0.252507,0.25244,0.252557,0.253369,0.25163,0.252437,0.252562,0.252769,0.25223,0.253001,0.251998,0.252658,0.25234,0.252409,0.25259,0.252487,0.252508,0.25246,0.252539,0.252776,0.252223,0.25235,0.252648,0.252326,0.252673,0.252493,0.252505,0.253086,0.251909,0.252372,0.252627,0.252397,0.252601,0.252454,0.252544,0.252235,0.252764,0.252361,0.252635,0.25213,0.252869,0.252168,0.252831,0.252951,0.252048,0.253082,0.251917,0.252113,0.252885,0.252771,0.252228,0.252239,0.25276,0.252846,0.252153,0.252475,0.25252,0.252247,0.252752,0.252729,0.25227,0.252643,0.252354,0.2528,0.252199,0.252522,0.252473,0.253103,0.251896
8.7e+06,0.252507,0.25249,0.25232,0.252677,0.252588,0.252409,0.252415,0.252583,0.252327,0.252672,0.252257,0.252741,0.252181,0.252818,0.252798,0.252201,0.252686,0.252312,0.252633,0.252366,0.252508,0.25249,0.25314,0.251859,0.252689,0.252309,0.252535,0.252464,0.252902,0.252096,0.252604,0.252391,0.252654,0.252345,0.252468,0.252529,0.252562,0.252437,0.252174,0.252823,0.252253,0.252746,0.252999,0.252,0.252355,0.252644,0.252106,0.252891,0.252825,0.252174,0.252314,0.252685,0.252332,0.252667,0.252159,0.25284,0.251767,0.253232,0.252088,0.252906,0.251945,0.253054,0.252715,0.252284,0.251944,0.253053,0.252417,0.252582,0.253177,0.251822,0.252192,0.252807,0.252562,0.252437,0.252665,0.252334,0.252483,0.252516,0.252436,0.252562,0.252267,0.252728,0.252834,0.252164,0.252791,0.252208,0.252576,0.252422,0.252159,0.252839,0.25231,0.252689,0.252516,0.252483,0.252612,0.252387,0.25236,0.252638,0.252706,0.252293,0.252008,0.25299,0.252749,0.25225,0.253087,0.251912,0.252377,0.252622,0.252598,0.252401,0.252661,0.252337,0.253152,0.251847,0.252545,0.252454,0.25286,0.252138,0.252441,0.252557,0.253132,0.251867,0.25211,0.252888,0.252351,0.252648,0.251938,0.253057,0.252258,0.25274,0.252647,0.252351,0.252168,0.252831,0.252963,0.252035,0.252233,0.252766,0.252969,0.25203,0.253091,0.251908,0.252575,0.252422,0.252276,0.252723,0.252285,0.252714,0.252069,0.252928,0.252646,0.252353,0.252544,0.252455,0.252495,0.252504,0.252925,0.252074,0.252834,0.252164,0.252586,0.252412,0.252067,0.252932,0.252672,0.252326,0.252302,0.252697,0.252389,0.252607,0.252369,0.25263,0.25257,0.252429,0.252728,0.252271,0.252594,0.252401,0.252153,0.25284,0.252766,0.252232,0.252312,0.252684,0.252917,0.252082,0.25215,0.252849,0.252222,0.252776,0.252526,0.252473,0.25252,0.252479,0.252718,0.252277,0.252155,0.252844,0.252886,0.252113
8.8e+06,0.252413,0.252578,0.252168,0.252831,0.252163,0.252836,0.252141,0.252858,0.252392,0.252605,0.252364,0.252634,0.252182,0.252816,0.252556,0.25244,0.252727,0.252271,0.252728,0.252271,0.25241,0.252587,0.252956,0.25204,0.252137,0.252862,0.252289,0.25271,0.252739,0.252258,0.252381,0.252618,0.252473,0.252526,0.252311,0.252688,0.252726,0.252272,0.252242,0.252756,0.252053,0.252946,0.252689,0.25231,0.25236,0.252638,0.252181,0.252818,0.25282,0.252178,0.252311,0.252688,0.252564,0.252434,0.252101,0.252897,0.251766,0.253233,0.252058,0.252941,0.252093,0.252905,0.252594,0.252405,0.251964,0.253035,0.252705,0.252293,0.253092,0.251907,0.251875,0.253119,0.252474,0.252523,0.252747,0.252252,0.252364,0.252635,0.252374,0.252624,0.252315,0.252684,0.252753,0.252246,0.253047,0.251952,0.25246,0.252539,0.252376,0.252623,0.252393,0.252602,0.252681,0.252317,0.252726,0.252273,0.252225,0.252774,0.25263,0.252369,0.251944,0.253053,0.252574,0.252423,0.25266,0.252336,0.2528,0.252199,0.252416,0.252583,0.252767,0.25223,0.253188,0.25181,0.252911,0.252088,0.252848,0.252148,0.252621,0.252377,0.253046,0.251952,0.252376,0.252622,0.252142,0.252856,0.251744,0.253255,0.252476,0.252523,0.252617,0.252379,0.252212,0.252787,0.25304,0.251959,0.252283,0.252716,0.252761,0.252235,0.253209,0.25179,0.25263,0.252367,0.252275,0.252723,0.25263,0.252368,0.251987,0.25301,0.252623,0.252376,0.252284,0.252715,0.252236,0.252761,0.25306,0.251938,0.252863,0.252136,0.252811,0.252188,0.252361,0.252637,0.252793,0.252205,0.252387,0.252612,0.252381,0.252617,0.252325,0.252674,0.252439,0.25256,0.252754,0.252244,0.252565,0.252434,0.252041,0.252958,0.252625,0.252374,0.252359,0.25264,0.253035,0.251964,0.252208,0.25279,0.252615,0.252384,0.252726,0.252273,0.25254,0.252459,0.252752,0.252247,0.251829,0.253166,0.252573,0.252426
